,title,genres,Year,average_rating,rating_count
249672,Deficit (Déficit) (2007),Drama,2007.0,3.0,2
277684,Downton Abbey: A New Era (2022),Drama|Romance,2022.0,3.5,2
241993,De Familie Claus (2020),Children|Fantasy,2020.0,3.0,2
231729,Dark Amazon (2014),Adventure|Horror|Thriller,2014.0,3.5,2
231781,Dark Encounter (2019),Horror|Sci-Fi,2019.0,1.25,2
231803,Dark Horse (2011),Drama,2011.0,4.5,2
236969,Dark Mountain (2013),Horror|Sci-Fi|Thriller,2013.0,0.5,2
238034,Darken (2017),Fantasy|Sci-Fi,2017.0,1.0,2
238355,Darkland (2017),Action|Drama|Thriller,2017.0,3.0,2
238550,Darwin (2011),Documentary,2011.0,3.0,2
239135,David Batra: Elephant in The Room (2020),Comedy,2020.0,3.5,2
239169,David Copperfield (2000),Drama,2000.0,4.0,2
239176,David Cross: Making America Great Again (2016),Comedy,2016.0,3.25,2
239193,David et Madame Hansen (2012),Comedy|Drama,2012.0,4.5,2
241032,"Day He Arrives, The (Book chon bang hyang) (2011)",Drama|Romance,2011.0,0.5,2
241980,Days of Wrath (2013),Drama|Thriller,2013.0,3.5,2
242141,Dead Europe (2012),Drama,2012.0,1.0,2
249370,Deep Fear (2022),Horror,2022.0,4.25,2
242752,Deadliest Prey (2013),Action|Adventure|Thriller,2013.0,3.0,2
242764,Deadly Illusions (2021),Drama|Thriller,2021.0,0.5,2
246919,Deadpool Musical: Beauty and the Beast Gaston Parody (2017),Comedy|Romance,2017.0,2.5,2
247007,Deadware (2022),Horror,2022.0,4.5,2
247056,Dear Comrades (2020),Drama,2020.0,3.5,2
247205,Dear Mr. Gacy (2010),Comedy|Crime|Drama|Horror|Thriller,2010.0,2.5,2
247207,Dear Mr. Watterson (2013),Documentary,2013.0,4.0,2
247214,Dear Santa (2011),Comedy|Drama|Romance,2011.0,3.5,2
247216,Dear Wendy (2005),Drama,2005.0,2.75,2
247318,Death Bell (2008),Horror|Thriller,2008.0,3.5,2
248474,Death in Texas (2021),Action|Crime|Drama,2021.0,3.0,2
248496,Death of a Vlogger (2019),Drama|Horror|Mystery,2019.0,5.0,2
249157,Decadent Evil (2005),Horror,2005.0,3.5,2
276979,Downeast (2021),Crime|Drama|Thriller,2021.0,1.5,2
278158,Dr. Moreau's House of Pain (2004),Horror,2004.0,1.5,2
229824,Dandelion (2004),Drama,2004.0,2.5,2
311718,Eu Fico Loko (2017),Comedy,2017.0,0.5,2
298916,"Emperor's New Clothes, The (2001)",Comedy,2001.0,4.0,2
299185,Empire of Lust (2015),Drama|Romance,2015.0,4.5,2
299255,Empty Space (2017),(no genres listed),2017.0,5.0,2
299740,Enchanted Kingdom 3D (2014),Documentary,2014.0,3.0,2
299761,Encounter (2021),Adventure|Sci-Fi|Thriller,2021.0,4.5,2
299763,Encounters (2014),Horror|Mystery|Sci-Fi,2014.0,3.5,2
300626,Endgame (2009),Drama,2009.0,4.0,2
300638,Endless Love (2014),Drama|Romance,2014.0,5.0,2
302969,Entergalactic (2022),Animation|Comedy|Drama,2022.0,1.0,2
303027,Entre Abelhas (2015),Comedy|Drama,2015.0,3.5,2
305287,Eric Clapton: Life in 12 Bars (2017),Documentary,2017.0,3.0,2
306362,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,2013.0,2.75,2
311017,Eternal Winter (2018),Drama|Romance,2018.0,4.0,2
311755,Euphoria (2017),Drama,2017.0,2.5,2
298794,Emma (2017),Drama|Romance,2017.0,3.5,2
311761,Eureka (Yurîka) (2000),Drama,2000.0,3.5,2
312542,"Europe, She Loves (2016)",Documentary,2016.0,5.0,2
313176,Everfall (2017),Horror,2017.0,0.5,2
313455,Everything Beautiful Is Far Away (2017),Drama|Sci-Fi,2017.0,2.5,2
315904,Everything Is Copy (2015),Documentary,2015.0,3.0,2
316118,Everything Will Be Okay (2015),Drama|Thriller,2015.0,4.0,2
316157,Evidence (2011),Horror,2011.0,0.5,2
317148,Evolution (2016),Drama,2016.0,2.5,2
321563,Exit (2006),Drama|Mystery|Thriller,2006.0,2.25,2
321848,Exodus (2021),Sci-Fi,2021.0,0.5,2
322047,Expelled (2014),Comedy,2014.0,3.0,2
322802,Extinction: The Facts (2020),Documentary,2020.0,4.0,2
323488,Eye for an Eye (2019),Thriller,2019.0,2.5,2
298900,Emmanuel's Gift (2005),Documentary,2005.0,3.0,2
297388,Elvakaffe (2013),Documentary,2013.0,3.5,2
278987,Dracula: Pages from a Virgin's Diary (2001),Horror|Mystery,2001.0,4.25,2
288422,DxM (2015),Action|Sci-Fi|Thriller,2015.0,0.5,2
279005,Drag Kids (2019),Documentary,2019.0,2.5,2
279620,Drain the Great Lakes (2011),Documentary,2011.0,3.0,2
279629,Drake And Josh Go Hollywood (2006),Adventure|Children|Comedy|Crime,2006.0,2.0,2
279654,Dread (2009),Horror,2009.0,2.0,2
279678,Dream Driven (2014),Documentary,2014.0,4.0,2
279746,Dream the Impossible (2017),Documentary,2017.0,4.0,2
280658,Dreaming Murakami (2018),Documentary,2018.0,4.0,2
281723,Dresden (2006),Drama,2006.0,3.5,2
281736,Drifter (2016),Crime|Horror|Thriller,2016.0,0.5,2
284916,Drone (2014),Documentary|War,2014.0,5.0,2
284918,Drone (2017),Thriller,2017.0,3.0,2
285813,Dumbbells (2014),Comedy,2014.0,1.5,2
288406,Duska (2007),Drama,2007.0,4.25,2
288439,Dybbuk Box: True Story of Chris Chambers (2019),Horror,2019.0,4.0,2
297374,Eloise (2017),Horror|Mystery|Thriller,2017.0,2.0,2
288494,Dying to Survive (2018),Comedy|Drama,2018.0,5.0,2
289004,Dün Gece Bir Rüya Gördüm (2006),(no genres listed),2006.0,3.5,2
289011,E-Demon (2018),Drama|Horror|Thriller,2018.0,3.0,2
289791,East of Paradise (2005),Documentary,2005.0,3.5,2
289793,East of Sweden (2018),Drama|Thriller,2018.0,2.75,2
289864,Eastern Plays (2009),Drama,2009.0,4.0,2
291679,"Ed, Edd n Eddy's Big Picture Show (2009)",Adventure|Animation|Comedy,2009.0,2.5,2
294841,Effedia - Sulla mia cattiva strada (2008),Documentary,2008.0,3.0,2
295653,El Maíz en Tiempos de Guerra (2016),Documentary,2016.0,3.5,2
295697,El Revenge (2017),Comedy,2017.0,3.5,2
295739,El cuaderno de Sara (2018),Adventure,2018.0,3.0,2
296194,Elevator (2011) ,Thriller,2011.0,3.0,2
296547,Elijah's Ashes (2017),(no genres listed),2017.0,0.5,2
229917,Danger One (2018),Action|Comedy|Crime|Thriller,2018.0,1.0,2
229274,Dampfnudelblues (2013),Comedy|Crime,2013.0,2.0,2
154861,Breaking Bread (2021),Documentary,2021.0,3.5,2
176766,Captain Nova (2021),Adventure|Children|Sci-Fi,2021.0,3.0,2
166045,Butterfly Kisses (2018),Documentary|Horror,2018.0,5.0,2
166179,By the Gun (2014),Crime|Drama|Thriller,2014.0,3.0,2
166789,Ca$h (2008),Action|Comedy|Crime|Thriller,2008.0,4.5,2
168758,Café Lumière (2003),Drama,2003.0,4.5,2
169053,Calculator (2014),Sci-Fi,2014.0,3.5,2
169160,Call Me Claus (2001),Children,2001.0,3.5,2
169180,Call Me Lucky (2015),Documentary,2015.0,5.0,2
170186,Calm with Horses (2020),Crime|Drama,2020.0,4.5,2
170458,Camaraderie (2008),Comedy|Drama|Romance,2008.0,5.0,2
170496,Camino (2008),Drama,2008.0,3.0,2
170788,Can You Keep a Secret? (2019),Comedy|Romance,2019.0,3.0,2
170974,Cannibal (2013),Thriller,2013.0,3.5,2
170976,Cannibals and Carpet Fitters (2017),Comedy|Horror,2017.0,3.5,2
177398,Capturing Mary (2007),(no genres listed),2007.0,4.0,2
166006,Butcher Boys (Bone Boys) (2012),Action|Comedy|Horror|Thriller,2012.0,2.5,2
177529,Careful What You Wish For (2015),Thriller,2015.0,2.5,2
178196,Carnages (a.k.a. Carnage) (2002),Drama,2002.0,3.5,2
179207,Carter & June (2018),Action|Comedy,2018.0,2.5,2
181298,Cassidy Way (2016),Drama|Thriller,2016.0,1.5,2
182353,Casting JonBenet (2017),Documentary,2017.0,4.0,2
185398,Caught in a Landslide (2018),(no genres listed),2018.0,2.0,2
185598,Celebration (2019),Comedy,2019.0,1.75,2
186198,Center Jenny (2013),(no genres listed),2013.0,5.0,2
186420,Century of Birthing (2011),Drama,2011.0,5.0,2
186475,Certain Prey (2011),Action|Crime|Drama|Mystery|Thriller,2011.0,0.5,2
189897,Charlie: The Life and Art of Charles Chaplin (2003),Documentary,2003.0,3.5,2
190040,Chasing Ghosts: Beyond the Arcade (2007) ,Documentary,2007.0,4.0,2
190124,"Chau, Beyond the Lines (2015)",(no genres listed),2015.0,3.5,2
166043,Butterfly (2015),Comedy|Drama|Romance,2015.0,5.0,2
166004,But Muzeyyen That's the Deepest Desire (2014),Drama|Romance,2014.0,2.5,2
191323,Chicago 10 (2007),Animation|Documentary,2007.0,4.5,2
159531,Broken Blade: Book Two - The Split Path (2010),Action|Animation|Fantasy,2010.0,2.5,2
154912,Breaking Upwards (2010),Romance,2010.0,1.0,2
155037,Brest Fortress (Brestskaya krepost) (2010),Action|Drama|War,2010.0,4.0,2
155082,Brian Wilson: Long Promised Road (2021),Documentary,2021.0,5.0,2
156369,"Bridge of San Luis Rey, The (2004)",Drama,2004.0,2.0,2
157927,Bright Days Ahead (2013),Drama|Romance,2013.0,3.0,2
157931,Bright Lights: Starring Carrie Fisher and Debbie Reynolds (2017),Documentary,2017.0,4.0,2
158316,Broadcast Signal Intrusion (2021),Crime|Horror|Mystery|Thriller,2021.0,1.5,2
159460,Brokedown (2018),Thriller,2018.0,1.0,2
159521,Broken Blade: Book Five - The Horizon Between Life and Death (2011),Action|Animation|Fantasy,2011.0,2.5,2
159523,Broken Blade: Book Four - The Earth of Calamity (2010),Action|Animation|Fantasy,2010.0,2.5,2
159525,Broken Blade: Book One - The Time of Awakening (2010),Action|Animation|Fantasy,2010.0,2.5,2
159527,Broken Blade: Book Six - Enclave of Lamentations (2011),(no genres listed),2011.0,2.5,2
159529,Broken Blade: Book Three - The Mark of the Assassin's Dagger (2010),Action|Animation|Fantasy,2010.0,2.5,2
159907,Broken Ghost (2017),Drama,2017.0,3.0,2
165907,Bury My Heart at Wounded Knee (2007),Drama|Western,2007.0,3.5,2
159922,Broken Horses (2015),Action|Crime|Drama|Mystery|Thriller,2015.0,2.5,2
159933,Broken Sky (El cielo dividido) (2006),Drama,2006.0,3.0,2
159958,Bromates (2022),Comedy,2022.0,2.0,2
162910,Bucky Larson: Born to Be a Star (2011),Comedy,2011.0,1.0,2
163054,Buffering (2011),Comedy,2011.0,0.5,2
163080,Bugcrush (2006),Horror,2006.0,4.0,2
164217,Burial (2022),Thriller|War,2022.0,4.5,2
164484,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,2008.0,5.0,2
165478,Burn the Stage: The Movie (2018),Documentary,2018.0,5.0,2
165480,Burning (2014),Action|Comedy,2014.0,3.0,2
165736,Burning (2021),Documentary,2021.0,4.0,2
165768,Burning Palms (2010),Comedy|Drama,2010.0,3.5,2
165813,Burnout 2 (2016),Action|Comedy,2016.0,3.5,2
190965,Cherrybomb (2009),Drama|Thriller,2009.0,3.0,2
195064,Choking Man (2006),Drama,2006.0,3.25,2
228417,Daft Punk Unchained (2015),Documentary,2015.0,3.5,2
219820,Cracker (2006),Crime,2006.0,4.0,2
211601,Comment tuer sa mère (2018),Comedy,2018.0,2.5,2
211603,Commitment (2013),Action|Drama|Thriller,2013.0,4.0,2
211684,"Company, The (2003)",Drama|Musical,2003.0,3.5,2
211833,Complicity (2013),Drama|Thriller,2013.0,0.5,2
212007,"Concert for George, The (2003)",Documentary|Musical,2003.0,3.5,2
212024,Concrete Plans (2020),Thriller,2020.0,2.5,2
212468,Confessions of a Time Traveler - The Man from 3036 (2020),Documentary|Sci-Fi,2020.0,4.0,2
213215,"Connasse, Princesse des cœurs (2015)",Comedy,2015.0,1.5,2
215721,Control (2004),Crime|Sci-Fi|Thriller,2004.0,4.5,2
215986,Cooking Up Dreams (De ollas y sueños) (2009),Documentary,2009.0,3.0,2
216154,Copperhead (2013),Drama,2013.0,1.0,2
217220,Core of the World (2018),Drama,2018.0,3.5,2
218460,Countdown (2016),Action,2016.0,1.0,2
219895,Cradle of Fear (2001),Crime|Drama|Horror|Mystery|Thriller,2001.0,3.5,2
211301,Come Undone (Cosa voglio di più) (2010),Drama,2010.0,2.5,2
219898,Craig Ferguson: Tickle Fight (2017),Comedy,2017.0,3.5,2
221364,Crazy Kind of Love (2013),Comedy|Drama|Romance,2013.0,2.5,2
223069,Crimes Against Humanity (2014),Comedy,2014.0,2.5,2
223867,Croc (2007),Horror,2007.0,3.0,2
223869,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,2001.0,1.25,2
225103,Crush (2013),Thriller,2013.0,2.5,2
225227,Crônica da Demolição (2017),Documentary,2017.0,4.0,2
225229,Cuatro Paredes (2021),Drama,2021.0,2.5,2
226526,Curse of Aurore (2020),Drama|Horror|Mystery,2020.0,5.0,2
226829,Cutlet for Three (Ein Schnitzel für drei) (2009),Comedy,2009.0,2.0,2
227272,DEATH by MetaL (2016),Documentary,2016.0,5.0,2
227337,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,2014.0,1.0,2
228122,Dabbe: Cin çarpmasi (2013),Horror,2013.0,5.0,2
211502,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,2011.0,2.5,2
211139,Colossal Youth (Juventude Em Marcha) (2006),Drama,2006.0,4.0,2
195342,Chris Rock: Selective Outrage (2023),Comedy,2023.0,3.5,2
200228,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,2000.0,3.25,2
195366,Christmas Bloody Christmas (2022),Horror,2022.0,4.0,2
195418,Christmas Icetastrophe (2014),Sci-Fi,2014.0,3.0,2
195434,"Christmas Tale, A (Un conte de Noël) (2008)",Comedy|Drama,2008.0,3.5,2
195472,Christmas on Salvation Street (2014),(no genres listed),2014.0,5.0,2
195481,Christmas with the Campbells (2022),Comedy|Romance,2022.0,1.5,2
197466,Chronicles of the Ghostly Tribe (2015),Action|Adventure|Thriller,2015.0,2.5,2
197473,Chrystal (2004),Drama,2004.0,3.5,2
197481,Chuck & Buck (2000),Comedy|Drama,2000.0,4.0,2
198302,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror,2000.0,3.5,2
198704,City 40 (2016),Documentary,2016.0,3.5,2
198773,City by the Sea (2002),Crime|Drama,2002.0,3.25,2
198966,City of Ghosts (2002),Crime|Drama|Thriller,2002.0,2.5,2
200202,City of Gold (2016),Documentary,2016.0,4.5,2
200676,Classic Albums: Deep Purple - Machine Head (2002),Documentary,2002.0,4.5,2
209636,Collision (2022),Crime|Thriller,2022.0,2.5,2
200678,Classic Albums: Iron Maiden - The Number of the Beast (2001),Documentary,2001.0,5.0,2
201198,Clerks: The Lost Scene (2004),(no genres listed),2004.0,1.0,2
201846,"Client List, The (2010)",Drama,2010.0,3.0,2
202157,"Clique, The (2008)",Comedy,2008.0,4.75,2
205451,Coco (2009),Comedy,2009.0,0.5,2
206637,Coda (2013),Animation|Drama,2013.0,3.0,2
206891,Code Name: Dynastud (2018),Action|Comedy|Sci-Fi,2018.0,1.0,2
206896,Code Name: The Cleaner (2007),Action|Comedy|Crime,2007.0,2.75,2
206898,Code Rush (2000),Documentary,2000.0,5.0,2
206912,"Code, The (2011)",Documentary,2011.0,4.0,2
208249,Cold Creek Manor (2003),Drama|Thriller,2003.0,2.25,2
208297,Cold Meridian (2020),(no genres listed),2020.0,2.5,2
208845,Colin Quinn: Long Story Short (2011),Comedy,2011.0,2.0,2
689460,Nighthawks (2019),Drama|Thriller,2019.0,0.5,2
487503,Innocence (2014),Adventure|Fantasy|Horror,2014.0,2.5,2
758486,Prescription for Love (2019),Drama|Romance,2019.0,3.5,2
792741,Resurrected (2023),Sci-Fi|Thriller,2023.0,4.5,2
903959,Sturgill Simpson Presents Sound & Fury (2019),Animation,2019.0,3.5,2
746231,Pilgrim (2019),Horror|Thriller,2019.0,2.75,2
746233,Pilgrimage (2017),Action|Adventure|Drama,2017.0,4.0,2
746791,Pinocchio (2002),Children|Comedy|Fantasy,2002.0,2.5,2
715727,Open Season 2 (2008),Adventure|Animation|Children|Comedy,2008.0,3.5,2
929974,Textuality (2011),Comedy|Romance,2011.0,0.5,2
794360,Ricky Gervais: SuperNature (2022),Comedy,2022.0,4.25,2
746793,Pinocchio (2019),Fantasy,2019.0,3.0,2
863676,"Solitude of Prime Numbers, The (2010)",Drama,2010.0,3.25,2
864219,Soloalbum (2003),Comedy|Romance,2003.0,2.0,2
794816,Rinco's Restaurant (2010),Drama|Fantasy,2010.0,4.0,2
843969,Sick Birds Die Easy (2014),Adventure|Comedy|Documentary,2014.0,2.0,2
930815,That Gal... Who Was in That Thing: That Guy 2 (2015),Documentary,2015.0,3.0,2
750565,Pistol Whipped (2008),Action|Drama,2008.0,3.0,2
903735,Stuck Between Stations (2011),Comedy|Drama|Romance,2011.0,3.0,2
903555,Strider (2020),Drama|Romance,2020.0,2.0,2
903538,Stretch and Bobbito: Radio That Changed Lives (2015),Documentary,2015.0,3.5,2
903450,Stress Position (2013),(no genres listed),2013.0,1.5,2
930944,The (Dead Mothers) Club (2014),Documentary,2014.0,3.0,2
931089,The 3rd Eye (2017),Horror|Thriller,2017.0,5.0,2
931091,The 3rd Eye 2 (2019),(no genres listed),2019.0,5.0,2
931182,The ABCs of Death 2 (2014),Comedy|Horror,2014.0,2.5,2
931196,The Accidental Detective (2015),Comedy|Thriller,2015.0,3.0,2
752327,Plan B (2009),Comedy|Drama|Romance,2009.0,2.5,2
752441,Planet Dune (2021),Adventure|Horror|Sci-Fi,2021.0,1.0,2
929448,TerrorStorm: A History of Government-Sponsored Terrorism (2006),Documentary,2006.0,2.0,2
774137,Qodrat (2022),Action|Drama|Horror,2022.0,4.5,2
715853,Operation Christmas List (2015),Children|Comedy,2015.0,0.5,2
717431,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance,2002.0,3.0,2
906269,Suited (2016),(no genres listed),2016.0,4.5,2
859799,Snow and Ashes (2010),Drama|Thriller|War,2010.0,3.5,2
850452,Sin Filtro (2016),Comedy,2016.0,3.0,2
922282,Tazza: The High Rollers (2006),(no genres listed),2006.0,4.0,2
905077,Sui Dhaaga (2018),Children|Comedy|Drama,2018.0,4.0,2
922651,Tear This Heart Out (2008),Drama|Romance,2008.0,5.0,2
744056,Phish: Bittersweet Motel (2000),Documentary,2000.0,2.75,2
774996,Queen of Spades (2021),Horror,2021.0,4.0,2
847822,Simon & the Oaks (2011),Drama,2011.0,4.0,2
860122,Snowmance (2017),Drama|Romance,2017.0,1.0,2
861585,Socha Na tha (2005),Comedy|Drama|Romance,2005.0,5.0,2
792820,Return (2011),Drama,2011.0,2.5,2
929110,Terminus (2015),Sci-Fi|Thriller,2015.0,4.0,2
923501,Ted Bundy (2002),Crime|Drama|Thriller,2002.0,3.5,2
863224,Sociopathia (2015),Horror,2015.0,0.5,2
863226,Sodom (2017),Drama|Romance,2017.0,2.0,2
745645,"Piano in a Factory, The (Gang de qin) (2010)",Comedy|Drama|Musical,2010.0,3.5,2
792822,Return of the Atom (2015),Documentary,2015.0,4.5,2
745698,Picture Perfect Romance (2022),Comedy|Romance,2022.0,2.5,2
716869,Oscar Micheaux - The Superhero of Black Filmmaking (2021),Documentary,2021.0,3.5,2
794214,Rhymes for Young Ghouls (2013),Drama,2013.0,3.25,2
924152,Ten (2002),Drama,2002.0,4.0,2
846575,Silent Youth (2012),Drama,2012.0,4.0,2
715949,Operator (2016),Comedy|Drama,2016.0,3.5,2
842697,Shéhérazade (2018),Drama,2018.0,3.0,2
796634,Road to Kabul (2012),Action|Comedy,2012.0,4.5,2
774129,Qarib Qarib Singlle (2017),Comedy|Drama|Romance,2017.0,4.0,2
801754,Romantic Prelude (2009),Romance,2009.0,4.0,2
903085,Strangerland (2015),Drama|Thriller,2015.0,2.5,2
901831,Strange Powers: Stephin Merritt and the Magnetic Fields (2011),Documentary,2011.0,4.0,2
901782,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller,2005.0,3.5,2
933326,The Amityville Haunting (2011),Horror,2011.0,2.0,2
772515,Purge (Puhdistus) (2012),Drama,2012.0,2.5,2
799083,Rocks (2020),Drama,2020.0,4.0,2
713812,One Day: Justice Delivered (2019),Crime|Drama|Thriller,2019.0,0.5,2
836964,Shorts (2009),Children,2009.0,2.0,2
772500,Puppy (2013),Animation|Children|Comedy|Sci-Fi,2013.0,3.5,2
772498,Puppet Master: The Littlest Reich (2018),Horror,2018.0,2.5,2
864529,Something Walks in the Woods (2023),Documentary|Horror|Thriller,2023.0,3.5,2
713550,One Careful Owner (2020),Comedy,2020.0,2.5,2
714190,One Life (2011),Documentary,2011.0,4.5,2
801864,"Ron White: If You Quit Listening, I'll Shut Up (2018)",Comedy,2018.0,3.75,2
713548,One Breath Around The World (2019),(no genres listed),2019.0,5.0,2
901197,"Story of Film: An Odyssey, The (2011)",Documentary,2011.0,2.0,2
864740,Somewhere in Queens (2023),Comedy|Drama,2023.0,2.5,2
836689,Shorta (2020),Action|Crime|Thriller,2020.0,3.0,2
933462,The Art of Football from A to Z (2007),(no genres listed),2007.0,3.5,2
933599,The Artifice Girl (2023),Drama|Sci-Fi|Thriller,2023.0,4.25,2
713477,Once Upon a Time in Phuket (En gång i Phuket) (2011),Comedy,2011.0,0.5,2
933951,The Aspern Papers (2019),Drama,2019.0,1.0,2
901172,Storm Boy (2019),Children|Drama,2019.0,5.0,2
933987,The Attic (2008),Horror|Thriller,2008.0,1.0,2
798538,"Rock-afire Explosion, The (2008)",Documentary,2008.0,3.5,2
854633,Sleeping Giant (2015),Adventure|Drama,2015.0,4.5,2
796636,Road to La Paz (2015),Drama,2015.0,2.5,2
714462,One Winter Proposal (2019),Romance,2019.0,5.0,2
714998,Only God Knows (Sólo Dios Sabe) (2006),Drama|Mystery|Romance,2006.0,3.0,2
864318,Solstice (2008),Drama|Horror|Thriller,2008.0,3.0,2
753651,Plastic Disasters (2006),Documentary,2006.0,3.5,2
842690,Shuttle (2008),Crime|Drama|Horror|Thriller,2008.0,3.25,2
864349,Some Kind of Heaven (2020),Comedy|Documentary|Drama,2020.0,3.75,2
864351,Some Velvet Morning (2013),Drama,2013.0,2.5,2
797847,"Robber, The (Der Räuber) (2010)",Crime|Drama,2010.0,2.75,2
903406,Street Gang: How We Got to Sesame Street (2021),Documentary,2021.0,3.5,2
753661,Play (2011),Crime|Drama,2011.0,4.0,2
797850,Robert the Doll (2015),Horror,2015.0,2.0,2
714464,One and the Same (2021),Mystery|Sci-Fi|Thriller,2021.0,3.5,2
798492,Rock Haven (2007),Drama|Romance,2007.0,3.5,2
772800,Purple State of Mind (2008),Documentary,2008.0,3.0,2
753675,Play the Devil (2016),Drama,2016.0,2.5,2
903326,"Streaks, The (Pregi) (2004)",Drama,2004.0,2.0,2
864372,Someday This Pain Will Be Useful to You (2011),Drama,2011.0,5.0,2
753681,Playground (2009),Documentary,2009.0,4.5,2
714429,One Small Hitch (2013),Comedy|Romance,2013.0,2.0,2
753714,Playing Hard (2018),Documentary,2018.0,2.5,2
903277,Stratosphere Girl (2004),Drama|Mystery,2004.0,3.25,2
714424,One Shot (2015),(no genres listed),2015.0,3.5,2
773765,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,2005.0,3.5,2
933323,The American Side (2016),Drama|Mystery|Thriller,2016.0,4.0,2
903275,Stratos (2014),Crime|Drama,2014.0,1.5,2
922275,Taylor Tomlinson: Look at You (2022),Comedy,2022.0,3.5,2
859352,Snow (2017),Drama,2017.0,4.0,2
802571,Room 514 (2012),(no genres listed),2012.0,3.5,2
718833,Our Happy Holiday (2018),Comedy,2018.0,4.0,2
730755,Paradox Lost (2020),Comedy|Drama|Sci-Fi,2020.0,3.5,2
916302,Symbol (Shinboru) (2009),Comedy|Fantasy,2009.0,4.75,2
911438,Superbror (2009),Adventure|Children|Drama,2009.0,1.0,2
781571,Recess: School's Out (2001),Animation|Children,2001.0,2.5,2
776274,Radiator (2014),Drama,2014.0,4.5,2
781577,"Reckoning, The (2014)",Crime|Mystery|Thriller,2014.0,3.5,2
917890,TINY: A Story About Living Small (2013),Documentary,2013.0,4.0,2
781590,Reclaim Your Brain (Free Rainer) (2007),Comedy|Crime|Drama|Romance,2007.0,4.5,2
917909,TOC TOC (2005),Comedy,2005.0,4.5,2
739527,People You May Know (2016),Comedy|Drama,2016.0,1.5,2
917950,TT3D: Closer to the Edge (2011),Documentary,2011.0,3.5,2
776056,Raccoon Valley (2018),Drama|Horror|Thriller,2018.0,2.0,2
